y u w a n 6 t 3 n h I m a n h I z t A m i	yu wan6 t3n hIm an hIz tAmi	you wanna turn him on his tummy
a n h I z b & k	an hIz b&k	on his back
S U d z I p h I z p & n t s A p p r a b 6 l i D * I t g o z	SUd zIp hIz p&nts Ap prab6li D* It goz	should zip his pants up probably there it goes
y u w a n t h I m t u s I t d Q n l 9 k & n i	yu want hIm tu sIt dQn l9k &ni	you want him to sit down like annie
o k e	oke	okay
o k e	oke	okay
O l r 9 t	Ol r9t	all right
D * z w A n	D*z wAn	there's one
W A t d u 9 s i l U k	WAt du 9 si lUk	what do i see look
l 9 k 6 d a l f I n I t s 6 W e l	l9k 6 dalfIn Its 6 Wel	like a dolphin it's a whale
o k e y u w a n t D 6 b 7 t u p U t D 6 W e l a n h ( g o z	oke yu want D6 b7 tu pUt D6 Wel an h( goz	okay you want the boy to put the whale on here goes
y u w a n t D 6 b 7 t u p U t T r i a n	yu want D6 b7 tu pUt Tri an	you want the boy to put three on
9 s i 6 n E l 6 f 6 n t	9 si 6n El6f6nt	i see an elephant
o k e	oke	okay
I t s 6 k Q	Its 6 kQ	it's a cow
k * f L	k*fL	careful
l 9 ~	l9~	lion
D * h i g o z	D* hi goz	there he goes
T & N k y u k & n 9 h & v D 6 p A p i	T&Nk yu k&n 9 h&v D6 pApi	thank you can i have the puppy
W * z h I z W A t	W*z hIz WAt	where's his what
h I z n E k	hIz nEk	his neck
h i h & z s o m A c h * y u k & n t s i h I z n E k	hi h&z so mAc h* yu k&nt si hIz nEk	he has so much hair you can't see his neck
D *	D*	there
h i l U k s 6 l I t L b I t	hi lUks 6 lItL bIt	he looks a little bit
m e b i h i I z 6 b A n i	mebi hi Iz 6 bAni	maybe he is a bunny
h i l U k s 6 l I t L l 9 k 6 b A n i h i h & z s A c l O N ( z	hi lUks 6 lItL l9k 6 bAni hi h&z sAc lON (z	he looks a little like a bunny he has such long ears
W A t 6 f A n i l U k I N d O g	WAt 6 fAni lUkIN dOg	what a funny looking dog
n o	no	no
o k e	oke	okay
d u W A t	du WAt	do what
D 6 k I t ~ o k e	D6 kIt~ oke	the kitten okay
D * z w A n	D*z wAn	there's one
k e f % k I t ~	ke f% kIt~	kay for kitten
r & k u n	r&kun	raccoon
y u n o W A t D & t I z 6 k Q	yu no WAt D&t Iz 6 kQ	you know what that is a cow
o k e	oke	okay
o k e	oke	okay
n E k s t	nEkst	next
w A n t u T r i	wAn tu Tri	one two three
f %	f%	four
t 3 t L	t3tL	turtle
D 6 b 7 g E t I t o k e	D6 b7 gEt It oke	the boy get it okay
D I s w A n z h E v i G A m p	DIs wAnz hEvi GAmp	this one's heavy jump
G A m p	GAmp	jump
w I l y u h E l p m i p U t I t a n	wIl yu hElp mi pUt It an	will you help me put it on
o k e	oke	okay
a n & n i z l & p	an &niz l&p	on annie's lap
o k e	oke	okay
o k e	oke	okay
D 6 b 7 z t u h E v i	D6 b7z tu hEvi	the boy's too heavy
% D 6 b l a k s t u h E v i	% D6 blaks tu hEvi	or the block's too heavy
s I t d Q n a n D 6 d r & g ~	sIt dQn an D6 dr&g~	sit down on the dragon
o k e	oke	okay
y u w a n 6 p l e w I T D 6	yu wan6 ple wIT D6	you wanna play with the
s I t d Q n a n & n i	sIt dQn an &ni	sit down on annie
a n & n i z n i	an &niz ni	on annie's knee
I z h i s t & n d I N a n & n i z n i	Iz hi st&ndIN an &niz ni	is he standing on annie's knee
a n & n i z l & p	an &niz l&p	on annie's lap
o k e	oke	okay
w i k 6 d m e k 6 b r I G w I T D i z b l a k s	wi k6d mek 6 brIG wIT Diz blaks	we could make a bridge with these blocks
y u w a n t t u	yu want tu	you want to
m e k 6 b r I G	mek 6 brIG	make a bridge
o k e	oke	okay
D * h i g o z	D* hi goz	there he goes
w A n	wAn	one
t u	tu	two
T r i	Tri	three
o k e l E t s p U t D I s w A n d Q n h (	oke lEts pUt DIs wAn dQn h(	okay let's put this one down here
w A n	wAn	one
y &	y&	yeah
t u	tu	two
n Q w A n m %	nQ wAn m%	now one more
& n d g E t D 6 b U k	&nd gEt D6 bUk	and get the book
w i l m e k 6 b r I G	wil mek 6 brIG	we'll make a bridge
k & n y u g E t D I s b U k & n i	k&n yu gEt DIs bUk &ni	can you get this book annie
m e k 6 b r I G	mek 6 brIG	make a bridge
g U d	gUd	good
k & n 9 g o T r u D & t b r I G	k&n 9 go Tru D&t brIG	can i go through that bridge
o k e	oke	okay
m e k 6 t Q R a n D 6 b r I G	mek 6 tQR an D6 brIG	make a tower on the bridge
o k e	oke	okay
9 T I N k D & t s h I z b E d	9 TINk D&ts hIz bEd	i think that's his bed
l U k s l 9 k	lUks l9k	looks like
h i n i d z t u s I t d Q n	hi nidz tu sIt dQn	he needs to sit down
o k e	oke	okay
o k e	oke	okay
h i k & n g E t A p	hi k&n gEt Ap	he can get up
y u w a n 6 p U t h I m I n 6 b a k s	yu wan6 pUt hIm In 6 baks	you wanna put him in a box
W * z b & k	W*z b&k	where's back
9 T I N k h i w A z r 9 t h (	9 TINk hi wAz r9t h(	i think he was right here
s E z 9 m h 9 d I N	sEz 9m h9dIN	says i'm hiding
9 m h 9 d I N	9m h9dIN	i'm hiding
6 s t r & p y &	6 str&p y&	a strap yeah
9 T I N k D & t s h I z l i S m e b i	9 TINk D&ts hIz liS mebi	i think that's his leash maybe
W E n h i g o z f % 6 w O k y & D & t s W A t I t I z	WEn hi goz f% 6 wOk y& D&ts WAt It Iz	when he goes for a walk yeah that's what it is
D & t s W A t y u h o l d W E n y u t e k h I m f % 6 w O k s o h i d A z ~ t r A n I n t u	D&ts WAt yu hold WEn yu tek hIm f% 6 wOk so hi dAz~t rAn Intu	that's what you hold when you take him for a walk so he doesn't run into
D 6 s t r i t	D6 strit	the street
y u k & n t r 9 t u	yu k&n tr9 tu	you can try to
o k e w a c	oke wac	okay watch
t u k l o z D 6 d %	tu kloz D6 d%	to close the door
k l o z D 6 d %	kloz D6 d%	close the door
n o	no	no
y u s t r & p I t y u g o & n d I t s t I k s	yu str&p It yu go &nd It stIks	you strap it you go and it sticks
d u W A t 6 g E n	du WAt 6gEn	do what again
D * z D 6 b 7	D*z D6 b7	there's the boy
o k e	oke	okay
y &	y&	yeah
W A t I z D & t	WAt Iz D&t	what is that
y & 9 w I S I t w 3 6	y& 9 wIS It w3 6	yeah i wish it were a
y u n o W A t I t s s 6 p o z d t u b i	yu no WAt Its s6pozd tu bi	you know what it's supposed to be
I t s s 6 p o z d t u b i 6 p i s 6 v s t e k	Its s6pozd tu bi 6 pis 6v stek	it's supposed to be a piece of steak
m e b i D & t b 7 w U d l 9 k t u h & v 6 p i s 6 v s t e k f % b r E k f 6 s t	mebi D&t b7 wUd l9k tu h&v 6 pis 6v stek f% brEkf6st	maybe that boy would like to have a piece of steak for breakfast
y &	y&	yeah
s e o p ~ D & t	se op~ D&t	say open that
o p ~ D & t m Q T	op~ D&t mQT	open that mouth
s t e k y &	stek y&	steak yeah
s o d u 9	so du 9	so do i
d A z I t t e s t g U d	dAz It test gUd	does it taste good
d u y u n o h u r i l i l 9 k s h I z s i I z D 6 d r & g ~	du yu no hu rili l9ks hIz si Iz D6 dr&g~	do you know who really likes his see is the dragon
p l i z k & n 9 h & v s 6 m s t e k	pliz k&n 9 h&v s6m stek	please can i have some steak
p l i z k & n 9 h & v s 6 m s t e k	pliz k&n 9 h&v s6m stek	please can i have some steak
D & t b 7 t e s t s p r I t i g U d	D&t b7 tests prIti gUd	that boy tastes pretty good
h & v s 6 m m % 6 v D 6 b 7	h&v s6m m% 6v D6 b7	have some more of the boy
9 e t I t O l A p	9 et It Ol Ap	i ate it all up
h u t U k m 9 s t e k	hu tUk m9 stek	who took my steak
y u t U k y ) s t e k	yu tUk y) stek	you took your steak
D 6 l e d i t U k I t	D6 ledi tUk It	the lady took it
o k e	oke	okay
W 9 d o n t y u t r 9 D E m	W9 dont yu tr9 DEm	why don't you try them
s i W I c w A n o p ~ z	si WIc wAn op~z	see which one opens
9 f R g E t	9 fRgEt	i forget
n Q W A t	nQ WAt	now what
r 9 t	r9t	right
m e b i D 6 d r & g ~ w U d l 9 k t u b i I n D 6 h 9 c *	mebi D6 dr&g~ wUd l9k tu bi In D6 h9 c*	maybe the dragon would like to be in the high chair
o k e	oke	okay
9 d o n t s i h I m	9 dont si hIm	i don't see him
I z h i h 9 d I N	Iz hi h9dIN	is he hiding
9 T I N k h i m 9 t b i t u s m O l f % D I s h 9 c *	9 TINk hi m9t bi tu smOl f% DIs h9 c*	i think he might be too small for this high chair
l E t h I m Q t	lEt hIm Qt	let him out
y &	y&	yeah
9 T I N k h i z s t I l 6 s l i p	9 TINk hiz stIl 6slip	i think he's still asleep
n o	no	no
d o n t l E t D 6 d r & g ~ Q t	dont lEt D6 dr&g~ Qt	don't let the dragon out
o k e	oke	okay
W A t s D & t k A m I N Q t 6 v h I z m Q T & n	WAts D&t kAmIN Qt 6v hIz mQT &n	what's that coming out of his mouth anne
W A t I z I t	WAt Iz It	what is it
y &	y&	yeah
y ) g 6 n 6	y) g6n6	you're gonna
k O l r I k i	kOl rIki	call ricky
o k e	oke	okay
w a n 6 k A m t u # W A t	wan6 kAm tu # WAt	wanna come to our what
y u n o m 9 k L z g 6 n 6 g o a n v e k e S ~ t 6 d e	yu no m9kLz g6n6 go an vekeS~ t6de	you know michael's gonna go on vacation today
h i m 9 t l 9 k t u r i d 6 b U k	hi m9t l9k tu rid 6 bUk	he might like to read a book
W A t s D & t	WAts D&t	what's that
6 p A p m a m i	6 pAp mami	a pup mommy
y u k & n g E t I n D * I f y u w a n t	yu k&n gEt In D* If yu want	you can get in there if you want
I z D & t f A n	Iz D&t fAn	is that fun
k & n D 6 b 7 g E t I n	k&n D6 b7 gEt In	can the boy get in
o k e	oke	okay
l U k s l 9 k 6 n 9 s w A n	lUks l9k 6 n9s wAn	looks like a nice one
D 6 k A p	D6 kAp	the cup
I t s E z d r I N k A p y ) m I l k	It sEz drINk Ap y) mIlk	it says drink up your milk
D I s w A n s E z	DIs wAn sEz	this one says
d r I N k s 6 m G u s	drINk s6m Gus	drink some juice
& n d D * z D 6 b o l & n d I t s E z O l r E d i b 6 t W * z D 6 s p u n	&nd D*z D6 bol &nd It sEz Ol rEdi b6t W*z D6 spun	and there's the bowl and it says all ready but where's the spoon
n o y u n o W A t D & t I z	no yu no WAt D&t Iz	no you know what that is
I t s n a t 6 k 9 t	Its nat 6 k9t	it's not a kite
I t	It	it
D & t s D 6 s t i m k A m I N Q t 6 v	D&ts D6 stim kAmIN Qt 6v	that's the steam coming out of
D 6 f u d Q t 6 v D 6 s ( i L I t s s o	D6 fud Qt 6v D6 s(iL Its so	the food out of the cereal it's so
h a t	hat	hot
l U k s l 9 k D 6 t e l a n D 6 k 9 t	lUks l9k D6 tel an D6 k9t	looks like the tail on the kite
D * z D 6 s p u n	D*z D6 spun	there's the spoon
W A t I z D & t	WAt Iz D&t	what is that
h I z W A t	hIz WAt	his what
s t e k	stek	steak
W 9 d o n t y u g E t Q t o k e	W9 dont yu gEt Qt oke	why don't you get out okay
& n d D E n D 6 b 7 w I l g E t I n o k e	&nd DEn D6 b7 wIl gEt In oke	and then the boy will get in okay
D I s l U k s l 9 k 6 n 9 s b U k	DIs lUks l9k 6 n9s bUk	this looks like a nice book
D I s I z s A m T I N n u	DIs Iz sAmTIN nu	this is something new
I z D & t 6 f 9 R E n G ~	Iz D&t 6 f9R EnG~	is that a fire engine
y &	y&	yeah
h i f E l O f	hi fEl Of	he fell off
o k e y u r i d h I m D 6 b U k	oke yu rid hIm D6 bUk	okay you read him the book
D 6 n e m 6 v D I s b U k I z k O l d t r A k s	D6 nem 6v DIs bUk Iz kOld trAks	the name of this book is called trucks
s i I t s O l 6 b Q t t r A k s	si Its Ol 6bQt trAks	see it's all about trucks
I t s 6 b I g k r e n	Its 6 bIg kren	it's a big crane
& n d W A t s D & t	&nd WAts D&t	and what's that
6 s n o b l o R	6 snobloR	a snowblower
s i D 6 c I l d r ~ p l e I N I n D 6 s n o	si D6 cIldr~ pleIN In D6 sno	see the children playing in the snow
W A t s D I s	WAts DIs	what's this
W A t s D I s	WAts DIs	what's this
I z D & t 6 s n o m & n	Iz D&t 6 snom&n	is that a snowman
A N k L m 9 k t o l d m i h i r i d y u 6 s t % i 6 b Q t 6 s n o m & n	ANkL m9k told mi hi rid yu 6 st%i 6bQt 6 snom&n	uncle mike told me he read you a story about a snowman
A p	Ap	up
W A t s D I s	WAts DIs	what's this
6 W A t	6 WAt	a what
6 s n o m & n y &	6 snom&n y&	a snowman yeah
D & t w A z 6 k Q	D&t wAz 6 kQ	that was a cow
y u f 9 n d h I m W 9 d o n t y u	yu f9nd hIm W9 dont yu	you find him why don't you
l U k f % h I m	lUk f% hIm	look for him
I z h i a n D & t p e G	Iz hi an D&t peG	is he on that page
h Q 6 b Q t D I s p e G	hQ 6bQt DIs peG	how about this page
W A t E l s I z a n D 6 p e G	WAt Els Iz an D6 peG	what else is on the page
y & D I s I z 6 s % i l U k I N	y& DIs Iz 6 s%i lUkIN	yeah this is a sorry looking
D I s I z 6 s % i l U k I N p A p i	DIs Iz 6 s%i lUkIN pApi	this is a sorry looking puppy
9 s i 6 k I t ~	9 si 6 kIt~	i see a kitten
y u s i h 3	yu si h3	you see her
W * z D 6 k I t ~	W*z D6 kIt~	where's the kitten
y & D & t s p r I t i n 9 s	y& D&ts prIti n9s	yeah that's pretty nice
o k e	oke	okay
D I s I z k O l d e b i s i z	DIs Iz kOld e bi siz	this is called abcs
e c 9	ec 9	h@l i@l
n o	no	no
h i z k 9 n d 6 v l I t L f % y u t u s I t a n h I z l & p	hiz k9nd 6v lItL f% yu tu sIt an hIz l&p	he's kind of little for you to sit on his lap
y u s i D I s s E z e I z f %	yu si DIs sEz e Iz f%	you see this says a@l is for
W A t # D i z T I N z	WAt # Diz TINz	what are these things
w i h & v l a t s 6 v D E m I n # h Q s	wi h&v lats 6v DEm In # hQs	we have lots of them in our house
l I t L & n t s	lItL &nts	little ants
# D o z & n t s	# Doz &nts	are those ants
& n d 6	&nd 6	and a
& p L	&pL	apple
& n d	&nd	and
I n D 6 s k 9 D * z 6	In D6 sk9 D*z 6	in the sky there's a
* p l e n	*plen	airplane
y &	y&	yeah
& n d b i I z f %	&nd bi Iz f%	and bee is for
h i z t e k I N 6 b & T r 9 t	hiz tekIN 6 b&T r9t	he's taking a bath right
& n d h i h & z b A b L z I n h I z b & T	&nd hi h&z bAbLz In hIz b&T	and he has bubbles in his bath
& n d s i I z	&nd si Iz	and c@l is
W A t	WAt	what
6 g 3 l	6 g3l	a girl
y &	y&	yeah
& n d h 3	&nd h3	and her
W A t	WAt	what
9 d o n t A n d R s t & n d y u h A n i W A t s S i i t I N	9 dont AndRst&nd yu hAni WAts Si itIN	i don't understand you honey what's she eating
k U k i z	kUkiz	cookies
G A s t l 9 k & n t G & k i m e k s w I T l I t L c I p s I n D E m	GAst l9k &nt G&ki meks wIT lItL cIps In DEm	just like aunt jackie makes with little chips in them
d i I z f %	di Iz f%	d@l is for
D & t s 6 v * i f & n s i d r A m	D&ts 6 v*i f&nsi drAm	that's a very fancy drum
l 9 k y ) d r A m I n D 6 p 6 r e d	l9k y) drAm In D6 p6red	like your drum in the parade
& n d 6 l I t L d a l h u z g E t I N s 6 m t i	&nd 6 lItL dal huz gEtIN s6m ti	and a little doll who's getting some tea
r 9 t	r9t	right
W A t s W A t	WAts WAt	what's what
r I m E m b R D & t s D 6	rImEmbR D&ts D6	remember that's the
m 9 k r 6 f o n	m9kr6fon	microphone
s o D & t S i k & n h ( W A t w ( s e I N	so D&t Si k&n h( WAt w( seIN	so that she can hear what we're saying
D & t s s o D 6 l e d i k & n y u z h 3 t e p	D&ts so D6 ledi k&n yuz h3 tep	that's so the lady can use her tape
& n d m e k 6 r E k R d l 9 k w i l I s ~ t u & t h o m	&nd mek 6 rEkRd l9k wi lIs~ tu &t hom	and make a record like we listen to at home
y u n o l 9 k D 6 s O N z a n D 6 r E k R d	yu no l9k D6 sONz an D6 rEkRd	you know like the songs on the record
I t s D 6 b 7 z t 3 n f % W A t	Its D6 b7z t3n f% WAt	it's the boy's turn for what
y & y u T I N k h i k 6 d t O k I n t u I t	y& yu TINk hi k6d tOk Intu It	yeah you think he could talk into it
S i k & n t n Q	Si k&nt nQ	she can't now
W A t s h i i t I N	WAts hi itIN	what's he eating
n o h i z i t I N p & n k e k s	no hiz itIN p&nkeks	no he's eating pancakes
w I T h A n i l 9 k y u l 9 k D E m	wIT hAni l9k yu l9k DEm	with honey like you like them
y u k & n s I t a n h I z l & p I f y u w a n t	yu k&n sIt an hIz l&p If yu want	you can sit on his lap if you want
W 9 d o n t y u p U t h I m a n D 6 f l % & n d s I t a n h I z l & p	W9 dont yu pUt hIm an D6 fl% &nd sIt an hIz l&p	why don't you put him on the floor and sit on his lap
# y u h 3 t I N h I m	# yu h3tIN hIm	are you hurting him
h i k & n s I t a n y ) l & p	hi k&n sIt an y) l&p	he can sit on your lap
9 T I N k y u m 9 t b i t u b I g t u s I t a n h I z l & p	9 TINk yu m9t bi tu bIg tu sIt an hIz l&p	i think you might be too big to sit on his lap
o k e y u k & n b I l d D 6 k & s L	oke yu k&n bIld D6 k&sL	okay you can build the castle
f 9 n d W A t	f9nd WAt	find what
f 9 n d t u	f9nd tu	find two
D I s I z O l D * #	DIs Iz Ol D* #	this is all there are
n o h Q m E n i D & t I z	no hQ mEni D&t Iz	know how many that is
6 l 9 ~ y & D * z w A n t u T r i	6 l9~ y& D*z wAn tu Tri	a lion yeah there's one two three
f % f 9 v s I k s	f% f9v sIks	four five six
y &	y&	yeah
k & n h i l 9 d Q n a n D E m	k&n hi l9 dQn an DEm	can he lie down on them
w E l l E t s s i	wEl lEts si	well let's see
W A t k 6 d w i y u z f % 6 d 9 p R	WAt k6d wi yuz f% 6 d9pR	what could we use for a diaper
D I s	DIs	this
o k e	oke	okay
o k e	oke	okay
I z D 6 b 7 z n e m m # k o	Iz D6 b7z nem m#ko	is the boy's name marco
D & t s 6 n A D R m # k o	D&ts 6nADR m#ko	that's another marco
w E l y u k & n t r 9 t u	wEl yu k&n tr9 tu	well you can try to
W A t s W A t	WAts WAt	what's what
y &	y&	yeah
I t s D 6 l e d i z t E l 6 f o n	Its D6 lediz tEl6fon	it's the lady's telephone
D & t s r 9 t	D&ts r9t	that's right
# t E l 6 f o n d A z ~ t d u D & t d A z I t	# tEl6fon dAz~t du D&t dAz It	our telephone doesn't do that does it
n 9 s	n9s	nice
O l r 9 t l U k D & t s 6 b A t ~	Ol r9t lUk D&ts 6 bAt~	all right look that's a button
y u n o h Q b A t ~ z g o	yu no hQ bAt~z go	you know how buttons go
y u h & v t u s l 9 d I t T r u D 6 h o l	yu h&v tu sl9d It Tru D6 hol	you have to slide it through the hole
k & n y u s l 9 d I t T r u	k&n yu sl9d It Tru	can you slide it through
o k e	oke	okay
W A t s D & t	WAts D&t	what's that
z I p y &	zIp y&	zip yeah
9 T O t y u w 3 g o I N t u t e k h I z k l o z O f	9 TOt yu w3 goIN tu tek hIz kloz Of	i thought you were going to take his clothes off
W * z m # k o g o I N t u g o t 6 d e	W*z m#ko goIN tu go t6de	where's marco going to go today
n o h i z g o I N t u s k u l I n D 6 m % n I N	no hiz goIN tu skul In D6 m%nIN	no he's going to school in the morning
& n d D E n h i z g 6 n 6 g o a n 6 b o t	&nd DEn hiz g6n6 go an 6 bot	and then he's gonna go on a boat
h i z g o I N t u D 6 s k u l D & t y ) g 6 n 6 g o t u r 9 t	hiz goIN tu D6 skul D&t y) g6n6 go tu r9t	he's going to the school that you're gonna go to right
y u # g 6 n 6 g E t 6 l A n c b a k s	yu # g6n6 gEt 6 lAnc baks	you are gonna get a lunch box
& z s u n & z y u g o t u s k u l	&z sun &z yu go tu skul	as soon as you go to school
I n y ) t E l 6 f o n	In y) tEl6fon	in your telephone
y u n o m # k o z g 6 n 6 g o f I S I N	yu no m#koz g6n6 go fISIN	you know marco's gonna go fishing
d I d y u n o D & t	dId yu no D&t	did you know that
n o p a p i & n d k r I s t 6 f R & n d m # k o & n d r I k i	no papi &nd krIst6fR &nd m#ko &nd rIki	no poppy and christopher and marco and ricky
# g 6 n 6 t e k 6 b I g b o t	# g6n6 tek 6 bIg bot	are gonna take a big boat
& n d g o f I S I N	&nd go fISIN	and go fishing
& n d D e v g a t n u f I S I N p o l z	&nd Dev gat nu fISIN polz	and they've got new fishing poles
y u w a n t y u & n d d & d i t u d u I t t u	yu want yu &nd d&di tu du It tu	you want you and daddy to do it too
m e b i W E n w i g o t u D 6 b i c	mebi WEn wi go tu D6 bic	maybe when we go to the beach
h i z g o I N t u D 6 b i c n Q y &	hiz goIN tu D6 bic nQ y&	he's going to the beach now yeah
w ( g 6 n 6 g o l e t R	w( g6n6 go letR	we're gonna go later
t u d u W A t	tu du WAt	to do what
I t s D 6 b 7 z t 3 n t u	Its D6 b7z t3n tu	it's the boy's turn too
t u t O k I n h (	tu tOk In h(	to talk in here
W A t S U d D 6 b 7 s e	WAt SUd D6 b7 se	what should the boy say
h i z g 6 n 6 d u D 6 e b i s i z	hiz g6n6 du D6 e bi siz	he's gonna do the abcs
W 9 d o n t y u h E l p	W9 dont yu hElp	why don't you help
o k e h i l t O k r 9 t I n	oke hil tOk r9t In	okay he'll talk right in
n o y u w o n t t e k I t O f	no yu wont tek It Of	no you won't take it off
y u G A s t m e k D 6 b 7 s e e b i s i z	yu GAst mek D6 b7 se e bi siz	you just make the boy say abcs
e b i s i d i	e bi si di	a@l b@l c@l d@l
W A t # y u k r 9 I N 6 b Q t	WAt # yu kr9IN 6bQt	what are you crying about
& n i W A t # y u k r 9 I N 6 b Q t	&ni WAt # yu kr9IN 6bQt	annie what are you crying about
D & t d A z ~ t s Q n d v * i g U d	D&t dAz~t sQnd v*i gUd	that doesn't sound very good
m e b i D 6 b 7 k & n t A m b L f % A s	mebi D6 b7 k&n tAmbL f% As	maybe the boy can tumble for us
l 9 k D 6 y u n I k % n w A z d u I N	l9k D6 yunIk%n wAz duIN	like the unicorn was doing
y ) d a l z & t h o m y &	y) dalz &t hom y&	your doll's at home yeah
T r o I t	Tro It	throw it
y u d b E t R p I k h I m A p	yud bEtR pIk hIm Ap	you'd better pick him up
y ) t e k I N D 6 t E l 6 f o n w I T y u	y) tekIN D6 tEl6fon wIT yu	you're taking the telephone with you
y ) w E l k M	y) wElkM	you're welcome
l E t s s i n Q h u g o z W * D & t s W A t 9 d l 9 k t u n o	lEts si nQ hu goz W* D&ts WAt 9d l9k tu no	let's see now who goes where that's what i'd like to know
D 6 d r & g ~ g o z	D6 dr&g~ goz	the dragon goes
h (	h(	here
h i d A z	hi dAz	he does
o k e	oke	okay
n o 9 T I N k h i h & z t u g o I n D I s w e	no 9 TINk hi h&z tu go In DIs we	no i think he has to go in this way
W * d A z D 6 b 7 g o	W* dAz D6 b7 go	where does the boy go
h i k 6 d b i p r I t E n d	hi k6d bi prItEnd	he could be pretend
6 m A N k i k 6 d I f w i h & d 6 m A N k i	6 mANki k6d If wi h&d 6 mANki	a monkey could if we had a monkey
w i k 6 d p r I t E n d h i w A z 6	wi k6d prItEnd hi wAz 6	we could pretend he was a
9 w a n t y ) s & n d w I c	9 want y) s&ndwIc	i want your sandwich
I t I z	It Iz	it is
W A t k 9 n d 6 v s & n d w I c I z I t	WAt k9nd 6v s&ndwIc Iz It	what kind of sandwich is it
G E l i	GEli	jelly
G E l o s & n d w I c	GElo s&ndwIc	jello sandwich
w ( O l d A n	w( Ol dAn	we're all done
w i d I d ~ t f i d D 6 d r & g ~ E n i T I N	wi dId~t fid D6 dr&g~ EniTIN	we didn't feed the dragon anything
b E t h i z g E t I N k 9 n d 6 v h A N g r i s I t I N o v R D * I n D 6 p A p i z h Q s	bEt hiz gEtIN k9nd 6v hANgri sItIN ovR D* In D6 pApiz hQs	bet he's getting kind of hungry sitting over there in the puppy's house
I t s 6 g U d w e t u d u I t	Its 6 gUd we tu du It	it's a good way to do it
I t s 6 t 3 t L	Its 6 t3tL	it's a turtle
